MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,65535,706,0,10641,65535,65535,689,58,0,0,12041,5081,54423,28695,30784
19660,30801,55295,31675,28835,65535,722,0,9290,65535,65535,706,59,0,0,10640,4493,54493,28700,30785
19660,30801,55295,31675,28835,65535,738,0,7990,65535,65535,722,61,0,0,9290,3925,54563,28705,30785
19660,30801,55295,31675,28835,65535,753,0,6740,65535,65535,738,62,0,0,7990,3378,54632,28710,30786
19660,30801,55295,31675,28835,65535,767,0,5550,65535,65535,753,63,0,0,6740,2852,54702,28716,30787
19660,30801,55295,31675,28835,65535,781,0,4420,65535,65535,767,65,0,0,5550,2350,54772,28722,30787
19660,30801,55295,31675,28835,65535,794,0,3360,65535,65535,781,66,0,0,4420,1872,54842,28729,30788
19660,30801,55295,31675,28835,65535,806,0,2370,65535,65535,794,67,0,0,3360,1424,54911,28736,30789
19660,30801,55295,31675,28835,65535,818,0,1450,65535,65535,806,68,0,0,2370,1005,54981,28743,30789
19660,30801,55295,31675,28835,65535,829,0,600,65535,65535,818,69,0,0,1450,615,55051,28750,30790
19660,30801,55295,31675,28835,65535,840,0,0,65535,65535,829,70,0,0,600,254,55120,28757,30790
19660,30801,55295,31675,28835,65535,850,0,0,65535,65535,840,71,0,0,0,0,55190,28765,30791
19660,30801,55295,31675,28835,65535,859,0,0,65535,65535,850,72,0,0,0,0,55260,28773,30792
19660,30801,55295,31675,28835,65535,868,21760,0,65535,65535,859,72,0,0,0,0,55329,28781,30792
19660,30801,55295,31675,28835,65535,876,65535,0,65535,65535,868,73,21759,65535,0,0,55399,28790,30793
19660,30801,55295,31675,28835,65535,883,65535,0,65535,65535,876,74,65535,65535,0,0,55464,28798,30794
19660,30801,55295,31675,28835,65535,890,65535,0,65535,65535,883,74,65535,65535,0,0,55429,28806,30794
19660,30801,55295,31675,28835,65535,896,9213,0,65535,65535,890,75,65535,65535,0,0,55207,28814,30795
19660,30801,55295,31675,28835,65535,902,0,0,65535,65535,896,76,9213,32910,0,0,54986,28822,30795
19660,30801,55295,31675,28835,65535,907,0,0,65535,65535,902,76,0,0,0,0,54776,28830,30796
19660,30801,55295,31675,28835,65535,911,0,30,65535,65535,907,77,0,0,0,0,54807,28838,30797
19660,30801,55295,31675,28835,65535,915,0,149,65535,65535,911,77,0,0,29,12,54877,28847,30797
19660,30801,55295,31675,28835,65535,918,0,349,65535,65535,915,77,0,0,149,63,54947,28855,30798
19660,30801,55295,31675,28835,65535,920,0,629,65535,65535,918,77,0,0,349,148,55017,28863,30799
19660,30801,55295,31675,28835,65535,922,0,989,65535,65535,920,78,0,0,629,267,55087,28871,30799
19660,30801,55295,31675,28835,65535,923,0,1429,65535,65535,922,78,0,0,989,420,55157,28879,30800
19660,30801,55295,31675,28835,65535,923,0,1949,65535,65535,923,78,0,0,1429,607,55227,28887,30801
19660,30801,55295,31675,28835,65535,923,640,2548,65535,65535,923,78,0,0,1948,829,55296,28895,30801
19660,30801,55295,31675,28835,65535,922,46079,3218,65535,65535,923,78,640,2300,2548,1084,55366,28902,30802
19660,30801,55295,31675,28835,65535,921,65535,3968,65535,65535,922,78,46079,65535,3218,1371,55435,28910,30802
19660,30801,55295,31675,28835,65535,919,65535,4798,65535,65535,921,78,65535,65535,3968,1688,55493,28918,30803
19660,30801,55295,31675,28835,65535,916,65535,5698,65535,65535,919,78,65535,65535,4798,2037,55354,28925,30804
19660,30801,55295,31675,28835,65535,913,0,6668,65535,65535,916,77,65535,65535,5698,2414,55132,28932,30804
19660,30801,55295,31675,28835,65535,909,0,7708,65535,65535,913,77,0,0,6668,2819,54911,28939,30805
19660,30801,55295,31675,28835,65535,905,0,8817,65535,65535,909,77,0,0,7707,3261,54703,28946,30805
19660,30801,55295,31675,28835,65535,900,0,9997,65535,65535,905,76,0,0,8817,3733,54773,28953,30806
19660,30801,55295,31675,28835,65535,894,0,11237,65535,65535,900,76,0,0,9997,4235,54842,28959,30807
19660,30801,55295,31675,28835,65535,888,0,12537,65535,65535,894,75,0,0,11237,4764,54912,28965,30807
