MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23909,41237,65535,30829
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23901,41212,65535,30828
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23894,41188,65535,30827
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23886,41164,65535,30826
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23879,41140,65535,30825
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23872,41116,65535,30824
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23864,41092,65535,30823
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23857,41068,65535,30822
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23850,41044,65535,30821
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23842,41020,65535,30820
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23835,40996,65535,30819
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23828,40972,65535,30818
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23820,40949,65535,30817
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23813,40925,65535,30815
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23806,40901,65535,30814
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23799,40877,65535,30813
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23791,40853,65535,30812
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23784,40829,65535,30811
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23777,40806,65535,30810
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23769,40782,65535,30809
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23762,40758,65535,30808
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23755,40734,65535,30807
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23748,40711,65535,30806
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23740,40687,65535,30805
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23733,40664,65535,30804
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23726,40640,65535,30803
19660,30801,55295,31675,28835,0,0,0,65535,0,0,0,0,0,0,65535,23719,40617,65535,30802
19660,30801,55295,31675,28835,0,1,0,65535,0,0,0,0,0,0,65535,23711,40593,65535,30800
19660,30801,55295,31675,28835,0,3,0,65535,0,0,1,0,0,0,65535,23704,40570,65535,30799
19660,30801,55295,31675,28835,0,6,0,65535,0,0,3,0,0,0,65535,23697,40546,65535,30798
19660,30801,55295,31675,28835,0,10,0,65535,0,0,6,0,0,0,65535,23690,40523,65535,30797
19660,30801,55295,31675,28835,0,15,0,65535,0,0,10,0,0,0,65535,23682,40499,65535,30796
19660,30801,55295,31675,28835,0,20,0,65535,0,0,14,1,0,0,65535,23675,40476,65535,30795
19660,30801,55295,31675,28835,0,27,0,65535,0,0,20,1,0,0,65535,23668,40452,65535,30794
19660,30801,55295,31675,28835,0,35,0,65535,0,0,27,2,0,0,65535,23661,40429,65535,30793
19660,30801,55295,31675,28835,0,44,0,65535,0,0,35,2,0,0,65535,23654,40406,65535,30792
19660,30801,55295,31675,28835,0,54,0,65535,0,0,44,3,0,0,65535,23646,40382,65535,30791
19660,30801,55295,31675,28835,0,65,0,65535,0,0,54,4,0,0,65535,23639,40359,65535,30790
19660,30801,55295,31675,28835,0,77,0,65535,0,0,65,5,0,0,65535,23632,40336,65535,30789
19660,30801,55295,31675,28835,0,90,0,65535,0,0,77,6,0,0,65535,23625,40312,65535,30788
19660,30801,55295,31675,28835,0,104,0,65535,0,0,90,7,0,0,65535,23618,40289,65535,30787
19660,30801,55295,31675,28835,0,120,0,65535,0,0,104,8,0,0,65535,23611,40266,65535,30785
19660,30801,55295,31675,28835,0,136,0,65535,0,0,119,10,0,0,65535,23603,40243,65535,30784
19660,30801,55295,31675,28835,0,154,0,65535,0,0,136,11,0,0,65535,23596,40220,65535,30783
19660,30801,55295,31675,28835,0,173,0,65535,0,0,154,13,0,0,65535,23589,40196,65535,30782
19660,30801,55295,31675,28835,0,193,0,65535,0,0,173,14,0,0,65535,23582,40173,65535,30781
19660,30801,55295,31675,28835,0,214,0,65535,0,0,193,16,0,0,65535,23575,40150,65535,30780
19660,30801,55295,31675,28835,0,236,0,65535,0,0,214,18,0,0,65535,23568,40127,65535,30779
19660,30801,55295,31675,28835,0,258,0,65535,0,0,235,20,0,0,65535,23560,40104,65535,30778
19660,30801,55295,31675,28835,0,282,0,65535,0,0,258,21,0,0,65535,23553,40081,65535,30777
19660,30801,55295,31675,28835,0,307,0,65535,0,0,282,23,0,0,65535,23546,40058,65535,30776
19660,30801,55295,31675,28835,0,333,0,65535,0,0,307,26,0,0,65535,23539,40035,65535,30775
19660,30801,55295,31675,28835,0,359,0,65535,0,0,332,28,0,0,65535,23532,40012,65535,30774
19660,30801,55295,31675,28835,0,387,0,65535,0,0,359,30,0,0,65535,23525,39989,65535,30773
19660,30801,55295,31675,28835,0,416,0,65535,0,0,387,32,0,0,65535,23518,39966,65535,30772
19660,30801,55295,31675,28835,0,476,0,65535,0,0,446,37,0,0,65535,23511,39943,65535,30771
19660,30801,55295,31675,28835,0,478,0,65535,0,0,446,37,0,0,65535,23504,39921,65535,30769
19660,30801,55295,31675,28835,0,540,0,65535,0,0,508,43,0,0,65535,23489,39898,65535,30769
19660,30801,55295,31675,28835,0,575,0,65535,0,0,541,45,0,0,65535,23482,39852,65535,30767
19660,30801,55295,31675,28835,0,610,0,65535,0,0,575,48,0,0,65535,23475,39829,65535,30766
19660,30801,55295,31675,28835,0,646,0,65535,0,0,610,51,0,0,65535,23468,39807,65535,30765
19660,30801,55295,31675,28835,0,683,0,65535,0,0,646,54,0,0,65535,23461,39784,65535,30764
19660,30801,55295,31675,28835,0,721,0,65535,0,0,682,58,0,0,65535,23454,39761,65535,30762
19660,30801,55295,31675,28835,0,761,0,65535,0,0,721,61,0,0,65535,23447,39739,65535,30761
19660,30801,55295,31675,28835,0,802,0,65535,0,0,761,64,0,0,65535,23440,39716,65535,30760
19660,30801,55295,31675,28835,0,844,0,65535,0,0,802,68,0,0,65535,23433,39694,65535,30759
19660,30801,55295,31675,28835,0,887,0,65535,0,0,844,71,0,0,65535,23426,39671,65535,30758
19660,30801,55295,31675,28835,0,931,0,65535,0,0,887,75,0,0,65535,23419,39648,65535,30757
19660,30801,55295,31675,28835,0,976,0,65535,0,0,931,79,0,0,65535,23412,39626,65535,30756
19660,30801,55295,31675,28835,0,1022,0,65535,0,0,976,82,0,0,65535,23405,39603,65535,30755
19660,30801,55295,31675,28835,0,1069,0,65535,0,0,1022,86,0,0,65535,23398,39581,65535,30754
19660,30801,55295,31675,28835,0,1117,0,65535,0,0,1069,90,0,0,65535,23391,39558,65535,30753
19660,30801,55295,31675,28835,0,1165,0,65535,0,0,1117,94,0,0,65535,23384,39536,65535,30753
19660,30801,55295,31675,28835,0,1214,0,65535,0,0,1165,98,0,0,65535,23377,39514,65535,30752
19660,30801,55295,31675,28835,0,1264,0,65535,0,0,1214,103,0,0,65535,23370,39491,65535,30751
19660,30801,55295,31675,28835,0,1315,0,65535,0,0,1264,107,0,0,65535,23363,39469,65535,30750
19660,30801,55295,31675,28835,0,1366,0,65535,0,0,1314,111,0,0,65535,23356,39447,65535,30749
19660,30801,55295,31675,28835,0,1418,0,65535,0,0,1365,116,0,0,65535,23349,39424,65535,30748
19660,30801,55295,31675,28835,0,1472,0,65535,0,0,1418,120,0,0,65535,23342,39402,65535,30747
19660,30801,55295,31675,28835,0,1527,0,65535,0,0,1472,125,0,0,65535,23335,39380,65535,30746
19660,30801,55295,31675,28835,0,1583,0,65535,0,0,1527,129,0,0,65535,23328,39358,65535,30745
19660,30801,55295,31675,28835,0,1640,0,65535,0,0,1583,134,0,0,65535,23321,39336,65535,30744
19660,30801,55295,31675,28835,0,1698,0,65535,0,0,1640,139,0,0,65535,23314,39313,65535,30743
19660,30801,55295,31675,28835,0,1757,0,65535,0,0,1698,144,0,0,65535,23308,39291,65535,30742
19660,30801,55295,31675,28835,0,1817,0,65535,0,0,1757,149,0,0,65535,23301,39269,65535,30741
19660,30801,55295,31675,28835,0,1878,0,65535,0,0,1817,154,0,0,65535,23294,39247,65535,30740
19660,30801,55295,31675,28835,0,1940,0,65535,0,0,1878,159,0,0,65535,23287,39225,65535,30739
19660,30801,55295,31675,28835,0,2002,0,65535,0,0,1939,164,0,0,65535,23280,39203,65535,30738
19660,30801,55295,31675,28835,0,2066,0,65535,0,0,2002,170,0,0,65535,23273,39181,65535,30737
19660,30801,55295,31675,28835,0,2130,0,65535,0,0,2066,175,0,0,65535,23266,39159,65535,30737
19660,30801,55295,31675,28835,0,2195,0,65535,0,0,2130,180,0,0,65535,23259,39137,65535,30736
19660,30801,55295,31675,28835,0,2261,0,65535,0,0,2195,186,0,0,65535,23252,39115,65535,30735
19660,30801,55295,31675,28835,0,2328,0,65535,0,0,2261,192,0,0,65535,23246,39093,65535,30734
19660,30801,55295,31675,28835,0,2396,0,65535,0,0,2328,197,0,0,65535,23239,39072,65535,30733
19660,30801,55295,31675,28835,0,2465,0,65535,0,0,2396,203,0,0,65535,23232,39050,65535,30732
19660,30801,55295,31675,28835,0,2535,0,65535,0,0,2465,209,0,0,65535,23225,39028,65535,30731
19660,30801,55295,31675,28835,0,2605,0,65535,0,0,2535,215,0,0,65535,23218,39006,65535,30731
19660,30801,55295,31675,28835,0,2676,0,65535,0,0,2605,221,0,0,65535,23211,38984,65535,30730
19660,30801,55295,31675,28835,0,2747,0,65535,0,0,2675,227,0,0,65535,23204,38963,65535,30729
19660,30801,55295,31675,28835,0,2819,0,65535,0,0,2746,233,0,0,65535,23198,38941,65535,30728
19660,30801,55295,31675,28835,0,2893,0,65535,0,0,2819,239,0,0,65535,23191,38919,65535,30727
19660,30801,55295,31675,28835,0,2968,0,65535,0,0,2893,245,0,0,65535,23184,38898,65535,30726
19660,30801,55295,31675,28835,0,3043,0,65535,0,0,2968,252,0,0,65535,23177,38876,65535,30726
19660,30801,55295,31675,28835,0,3119,0,65535,0,0,3043,258,0,0,65535,23170,38855,65535,30725
19660,30801,55295,31675,28835,0,3196,0,65535,0,0,3119,264,0,0,65535,23164,38833,65535,30724
19660,30801,55295,31675,28835,0,3274,0,65535,0,0,3196,271,0,0,65535,23157,38812,65535,30723
19660,30801,55295,31675,28835,0,3353,0,65535,0,0,3274,278,0,0,65535,23150,38790,65535,30722
19660,30801,55295,31675,28835,0,3432,0,65535,0,0,3353,284,0,0,65535,23143,38769,65535,30722
19660,30801,55295,31675,28835,0,3512,0,65535,0,0,3432,291,0,0,65535,23137,38747,65535,30721
19660,30801,55295,31675,28835,0,3593,0,65535,0,0,3512,298,0,0,65535,23130,38726,65535,30720
19660,30801,55295,31675,28835,0,3675,0,65535,0,0,3593,305,0,0,65535,23123,38704,65535,30719
19660,30801,55295,31675,28835,0,3757,0,65535,0,0,3675,312,0,0,65535,23116,38683,65535,30719
19660,30801,55295,31675,28835,0,3840,0,65535,0,0,3757,319,0,0,65535,23110,38662,65535,30718
19660,30801,55295,31675,28835,0,3923,0,65535,0,0,3839,326,0,0,65535,23103,38640,65535,30717
19660,30801,55295,31675,28835,0,4008,0,65535,0,0,3923,333,0,0,65535,23096,38619,65535,30716
19660,30801,55295,31675,28835,0,4093,0,65535,0,0,4008,340,0,0,65535,23090,38598,65535,30716
19660,30801,55295,31675,28835,0,4179,0,65535,0,0,4093,347,0,0,65535,23083,38577,65535,30715
19660,30801,55295,31675,28835,0,4266,0,65535,0,0,4179,354,0,0,65535,23076,38556,65535,30714
19660,30801,55295,31675,28835,0,4353,0,65535,0,0,4266,362,0,0,65535,23070,38534,65535,30714
19660,30801,55295,31675,28835,0,4441,0,65535,0,0,4353,369,0,0,65535,23063,38513,65535,30713
19660,30801,55295,31675,28835,0,4530,0,65535,0,0,4441,377,0,0,65535,23056,38492,65535,30712
19660,30801,55295,31675,28835,0,4619,0,65535,0,0,4530,384,0,0,65535,23049,38471,65535,30712
19660,30801,55295,31675,28835,0,4709,0,65535,0,0,4619,392,0,0,65535,23043,38450,65535,30711
19660,30801,55295,31675,28835,0,4891,0,65535,0,0,4800,407,0,0,65535,23036,38429,65535,30710
19660,30801,55295,31675,28835,0,4891,0,65535,0,0,4800,407,0,0,65535,23030,38408,65535,30710
19660,30801,55295,31675,28835,0,4983,0,65535,0,0,4891,415,0,0,65535,23023,38387,65535,30709
19660,30801,55295,31675,28835,0,5076,0,65535,0,0,4983,423,0,0,65535,23016,38366,65535,30708
19660,30801,55295,31675,28835,0,5169,0,65535,0,0,5076,431,0,0,65535,23010,38345,65535,30707
19660,30801,55295,31675,28835,0,5356,0,65535,0,0,5262,446,0,0,65535,22996,38304,65535,30707
19660,30801,55295,31675,28835,0,5450,0,65535,0,0,5355,454,0,0,65535,22996,38304,65535,30706
19660,30801,55295,31675,28835,0,5544,0,65535,0,0,5449,462,0,0,65535,22983,38283,65535,30706
