MW0,MW1,MW2,MW3,MW4,QW0,QW1,QW2,QW3,IW0,IW1,IW2,IW3,IW4,IW5,IW6,IW7,IW8,IW9,IW10
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14742,26531,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14840,26532,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,14939,26533,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15037,26534,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15135,26535,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15233,26536,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15332,26537,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15430,26538,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15528,26539,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15626,26540,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15724,26542,31742
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15822,26543,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,15920,26544,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16018,26545,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16115,26546,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16213,26547,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16311,26549,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16408,26550,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16506,26551,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16604,26552,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16701,26553,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16799,26555,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16896,26556,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,16993,26557,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17091,26558,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17188,26560,31741
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17285,26561,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17382,26562,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17480,26564,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17577,26565,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17674,26566,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17771,26568,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17867,26569,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,17964,26571,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18061,26572,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18158,26573,31740
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18255,26575,31739
19660,30801,55295,31675,28835,65535,0,0,0,65535,65535,0,0,0,0,0,0,18351,26576,31739
